"{Petra}","{Ed Brubaker,Pete Woods}","Petra is a fictional character appearing in the comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Petra_%28comics%29.JPG/225px-Petra_%28comics%29.JPG","Petra","{}","{Earth manipulation}",0,0,1674,0,0,"{}","{Mutant}","Petra","{X-Men}",,"https://en.wikipedia.org/wiki/Petra_(comics)"
"{Phaeder,actual identities the character uses}","{Mark Gruenwald,Ralph Macchio,Ron Wilson}","Phaeder is a fictional supervillain in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/e/e1/Sinistermeets12.jpg","Phaeder","{}","{}",0,0,640,0,0,"{}","{Inhumans}","Phaeder","{}",,"https://en.wikipedia.org/wiki/Phaeder"
"{Phantazia}","{Fabian Nicieza,Rob Liefeld}","Phantazia (Eileen Harsaw) is a fictional mutant supervillain in the Marvel Comics universe who first appeared in X-Force #6 (1992).",,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Phantazia_without_costume_from_X-Men_Unlimited.jpg/150px-Phantazia_without_costume_from_X-Men_Unlimited.jpg","Phantazia","{}","{Flight,Invisibility}",0,0,313,0,0,"{Eileen Harsaw}","{Mutant}","Phantazia","{Brotherhood of Mutants}",,"https://en.wikipedia.org/wiki/Phantazia"
"{Phantom Eagle}","{Gary Friedrich,Herb Trimpe}","Phantom Eagle is the name used by three fictional comic book aviator heroes.",,"https://upload.wikimedia.org/wikipedia/en/thumb/6/66/MarvelSuper-Heroes16.jpg/220px-MarvelSuper-Heroes16.jpg","Phantom Eagle","{}","{Ace world war i pilot}",0,0,619,0,0,"{Karl Kaufman}","{}","Phantom Eagle","{Freedom's Five}",,"https://en.wikipedia.org/wiki/Phantom_Eagle"
"{Galloping Ghost,Ghost Rider,Haunted Horseman,He Who Rides the Night Winds,Night Rider,Phantom Rider}","{Dick Ayers,Gary Friedrich,Roy Thomas}","Phantom Rider is the name of several fictional characters, Old West heroic gunfighters appearing in comic books in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/91/GhostRider_western_1.jpg/250px-GhostRider_western_1.jpg","Phantom Rider","{}","{Excellent horsemanship,Sharpshooting skills}",0,0,3760,0,0,"{Carter Slade}","{}","Phantom Rider","{}",,"https://en.wikipedia.org/wiki/Phantom_Rider"
"{Phaser,Radian}","{Frank Quitely,Grant Morrison}","Christian Cord codenamed Radian and later Phaser is a fictional mutant character in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Phaser.jpg/250px-Phaser.jpg","Phaser","{}","{Depowered}",0,0,364,0,0,"{Christian Cord}","{Mutant}","Phaser","{New Warriors,Omega Gang,Quentin Quire,Xavier Institute}",,"https://en.wikipedia.org/wiki/Phaser_(comics)"
"{Goblin Knight,Green Goblin,Hobgoblin,Phil Urich}","{}","Philip Benjamin 'Phil' Urich is a fictional character created by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Phil_Urich_Hobgoblin.jpg/250px-Phil_Urich_Hobgoblin.jpg","Phil Urich","{}","{Durability,Enhanced intellect,Flaming sword,Paraphernalia,Reflexes,Speed,Stamina,Superhuman strength,Ultrasonic scream}",0,0,1474,0,0,"{Phil,Philip Benjamin Urich}","{}","Phil Urich","{Daily Bugle,Goblin Nation,Loner,Loners,The Hand}",,"https://en.wikipedia.org/wiki/Phil_Urich"
"{Phishy McPhish}","{}","Phishy McPhish is a fictional character, a mutant in the Marvel Comics Universe.",,,"Phishy McPhish","{}","{Unknown}",0,0,61,0,0,"{McPhish}","{Mutant}","Phishy McPhish","{Brotherhood of Mutants}",,"https://en.wikipedia.org/wiki/Phishy_McPhish"
"{God of Fear,God of War,Phobos}","{Jean-Marc Lofficier,Michael Avon Oeming,Roy Thomas,Travel Foreman}","Phobos is the name of two fictional comic book characters appearing in books published by Marvel Comics characters.",,"https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Phobos-Comics.jpg/200px-Phobos-Comics.jpg","Phobos","{}","{Control others,Endurance,Precognition,Super strength}",0,0,1110,0,0,"{Alexander Aaron,Phobos}","{Olympian}","Phobos","{Olympians,Secret Warriors}",,"https://en.wikipedia.org/wiki/Phobos_(Marvel_Comics)"
"{Black Queen,Chaos-Bringer,Child of the M'Kraan Crystal,Dark Phoenix,Jean Grey,Phoenix,Phoenix Force,Star-Child,The Black Angel,White Phoenix of the Crown}","{Chris Claremont,Dave Cockrum}","The Phoenix Force is an entity in the Marvel Comics fictional universe which has bonded with other characters, who often used the alias Phoenix.The Phoenix Force is famous for its central role in The Dark Phoenix Saga storyline, and is frequently linked to Jean Grey.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Classic-X-Men-008-back.jpg/200px-Classic-X-Men-008-back.jpg","Phoenix Force","{}","{Cosmic awareness,Empathy,Energy manipulation,Life force manipulation,Prescience,Psionic abilities,Psychokinesis,Telekinesis,Telepathy}",0,0,13085,0,0,"{}","{}","Phoenix Force","{Galactic Guardians,Hellfire Club,Phoenix Corps,X-Men}",,"https://en.wikipedia.org/wiki/Phoenix_Force_(comics)"
"{Phone Ranger}","{James Fry,Kurt Busiek}","Phone Ranger is a superhero in the Marvel Comics universe.",,,"Phone Ranger","{}","{}",0,0,134,0,0,"{A. G. Bell}","{}","Phone Ranger","{}",,"https://en.wikipedia.org/wiki/Phone_Ranger"
"{Captain Marvel,Martyr,Phyla-Vell,Quasar}","{Paul Azaceta,Peter David}","Phyla-Vell is a fictional character, a comic book superhero in the Marvel Comics universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0030bc4629e/standard_xlarge.jpg","Captain Marvel (Phyla-Vell)","{}","{Absorption,Cosmic awareness,Energy projection,Flight,Superhuman strength}",0,0,4401,0,0,"{Phyla-Vell}","{}","Captain Marvel","{Annihilation,Guardians of the Galaxy,Guardians of the Galaxy (2008 team),United Front}","http://marvel.com/characters/9/captain_marvel","https://en.wikipedia.org/wiki/Phyla-Vell"
"{Kevin MacTaggert,Piecemeal,Proteus}","{Fabian Nicieza,Guang Yap}","Piecemeal (Gilbert Benson) is a fictional mutant character in the Marvel Universe.",,"https://upload.wikimedia.org/wikipedia/en/f/ff/Newmutantsann7.jpg","Piecemeal (Gilbert Benson)","{}","{Absorb energy frequencies}",0,0,321,0,0,"{Gilbert Benson}","{Mutant}","Piecemeal","{Alliance of Evil}",,"https://en.wikipedia.org/wiki/Piecemeal_(Gilbert_Benson)"
"{Piledriver}","{Len Wein,Sal Buscema}","Piledriver (Brian Philip Calusky) is a fictional supervillain in the Marvel Comics universe.",,"http://x.annihil.us/u/prod/marvel/i/mg/e/e0/4ce5a3bf4b3c4/standard_xlarge.jpg","Piledriver","{}","{Durability,Endurance,Oversized hands,Superhuman strength}",6,0,728,3,5,"{Brian Philip Calusky}","{}","Piledriver","{Masters of Evil,Wrecking Crew}","http://marvel.com/characters/1748/piledriver","https://en.wikipedia.org/wiki/Piledriver_(comics)"
"{Pinball}","{Mark Gruenwald}","Pinball is a character from Marvel Comics' original Squadron Supreme series.",,,"Pinball","{}","{Inflatable}",0,0,101,0,0,"{}","{}","Pinball","{Institute of Evil,Redeemers}",,"https://en.wikipedia.org/wiki/Pinball_(comics)"
"{Pink Pearl}","{John Byrne}","Pink Pearl (Pearl Gross) is a Canadian super villain and terrorist in the Marvel Comics Universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/Pinkpearl.jpg/249px-Pinkpearl.jpg","Pink Pearl","{}","{Agility,Hysterical strength,Invulnerability,Super strength,Vulnerability}",0,0,285,0,0,"{Pearl Gross}","{Human}","Pink Pearl","{Femizons,Masters of Evil}",,"https://en.wikipedia.org/wiki/Pink_Pearl_(comics)"
"{Pinky Pinkerton}","{Jack Kirby,Stan Lee}","Percival 'Pinky' Pinkerton is a fictional character, a soldier in Marvel Comics' shared universe, the Marvel Universe.",,,"Pinky Pinkerton","{}","{}",0,0,636,0,0,"{Percival Pinkerton}","{}","Pinky Pinkerton","{Howling Commandos,S.H.I.E.L.D,Sgt. Fury,his Howling Commandos}",,"https://en.wikipedia.org/wiki/Pinky_Pinkerton"
"{Pip the Troll,Ralph Bunker}","{Jim Starlin}","Pip the Troll is a fictional character who appears in publications of Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/PipTheTroll.png/150px-PipTheTroll.png","Pip the Troll","{Adam Warlock,Thanos}","{Superhuman strength,Teleportation}",0,0,1044,0,0,"{Pip Gofern}","{}","Pip the Troll","{Infinity Watch,X-Factor Investigations}",,"https://en.wikipedia.org/wiki/Pip_the_Troll"
"{Pipeline}","{Chris Claremont,Rick Leonardi}","Pipeline (Cormick Grimshaw) is a fictional character, a mutant in the Marvel Comics Universe.",,,"Pipeline","{}","{Cybernetic travel,Organic or inorganic}",0,0,115,0,0,"{Cormick Grimshaw}","{Mutant}","Pipeline","{Genoshan Cabinet,Genoshan Magistrates,Magistrates,Press Gang}",,"https://en.wikipedia.org/wiki/Pipeline_(comics)"
"{Piranha}","{George Tuska,Marv Wolfman}","Piranha is a fictional character in the Marvel Universe.",,,"Piranha","{}","{Fish telepathy,Human intellect,Sharp teeth,Superhuman strength}",0,0,292,0,0,"{}","{}","Piranha","{Deep Six}",,"https://en.wikipedia.org/wiki/Piranha_(comics)"
"{Pisces}","{Roy Thomas,Sal Buscema}","Pisces is the name of different characters in Marvel Comics.",,,"Pisces","{}","{}",0,0,208,0,0,"{Noah Perricone}","{}","Pisces","{Zodiac}",,"https://en.wikipedia.org/wiki/Pisces_(comics)"
"{Pixie}","{}","Pixie is a fictional character, a mutant in the Marvel Comics Universe.",,"http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f2d626ee/standard_xlarge.jpg","Pixie (Morlock)","{}","{Empath,Fairy-like appearance}",6,0,195,5,6,"{}","{Mutant}","Pixie","{Morlocks}","http://marvel.com/characters/1758/pixie","https://en.wikipedia.org/wiki/Pixie_(Morlock)"
"{Pixie}","{Christina Weir,Michael Ryan,Michael Ryan (artist),Nunzio DeFilippis}","Pixie (Megan Gwynn) is a fictional superhero and 'mutant' appearing in American comic books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/PixieWiki.png/250px-PixieWiki.png","Pixie (X-Men)","{}","{Flight via insect wings,Wields a soul dagger}",6,0,2763,5,6,"{Megan Gwynn}","{Mutant}","Pixie","{Hope Summers,Jean Grey School Students,New X-Men,Paragons,Paragons training squad,The Lights,X-Mansion,X-Men,X-Men-In-Training,Xavier Institute}","http://marvel.com/characters/1758/pixie","https://en.wikipedia.org/wiki/Pixie_(X-Men)"
"{Pestilence,Plague}","{Chris Claremont,Paul Smith}","Plague was a fictional character in the Marvel Comics universe.",,,"Plague","{}","{Absorb any disease,Adapt to}",0,0,3905,0,0,"{unrevealed}","{Mutant}","Plague","{Horsemen of Apocalypse,Morlocks}",,"https://en.wikipedia.org/wiki/Plague_(comics)"
"{Blackheath,Plantman}","{Dick Ayers,Jerry Siegel,Stan Lee}","Plantman (Samuel Smithers) is a fictional character, a supervillain in the Marvel Comics universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/5/55/Plant_man.jpg/200px-Plant_man.jpg","Plantman","{}","{Plant manipulation,Plant-based weaponry}",0,0,679,0,0,"{Samuel Smithers}","{}","Plantman","{Maggia,New Enforcers,Thunderbolts}",,"https://en.wikipedia.org/wiki/Plantman"
"{Plasma,Tracker}","{Howard Mackie,Rich Buckler}","Plasma is a fictional character in the Marvel Universe.",,,"Plasma","{}","{}",0,0,199,0,0,"{Leila O'Toole}","{Mutant}","Plasma","{}",,"https://en.wikipedia.org/wiki/Plasma_(comics)"
"{Plunderer}","{Jack Kirby,Stan Lee}","The Plunderer is a fictional character, owned by Marvel Comics who exists in that company's shared universe, known as the Marvel Universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Daredevil_cover_-_number_14.jpg/250px-Daredevil_cover_-_number_14.jpg","Plunderer","{}","{}",0,0,501,0,0,"{Parnival Plunder}","{}","Plunderer","{}",,"https://en.wikipedia.org/wiki/Plunderer"
"{Aidoneus,Dis,Hayden P. Hellman,Mr. Pluto,Pluto}","{Adapted from the mythological,Adapted from the mythological Hades by Stan Lee & Jack Kirby,Hades,Jack Kirby,Stan Lee,by}","Pluto is a fictional deity in the Marvel Comics Universe based on the Greco-Roman god of the same name.",,"https://upload.wikimedia.org/wikipedia/en/thumb/1/18/Hades2.png/250px-Hades2.png","Pluto","{}","{Durability,Energy-draining touch,Immortality,Invisibility via helmet,Stamina,Superhuman strength}",0,0,876,0,0,"{Hades}","{}","Pluto","{Death Gods,Gods of Olympus,Olympians}",,"https://en.wikipedia.org/wiki/Pluto_(Marvel_Comics)"
"{Poison,Poison (616)}","{Cynthia Martin,Steve Gerber}","Poison is the name of two fictional comic book characters, owned by Marvel Comics.",,,"Poison","{}","{Agility,Endurance,Flight,Mass teleportation,Reflexes,Superhuman strength}",0,0,311,0,0,"{Cecilia Cardinale}","{Human}","Poison","{The Hand}",,"https://en.wikipedia.org/wiki/Poison_(comics)"
"{Lorna Dane,M2,Magneto the Second,Magnetrix,Malice,Pestilence,Polaris,Queen of the Mutants}","{Arnold Drake,Don Heck,Jim Steranko,Werner Roth}","Polaris (Lorna Dane) is a fictional superhero appearing in American comic books published by Marvel Comics, most commonly in associated with the X-Men.",,"http://x.annihil.us/u/prod/marvel/i/mg/c/c0/5274122562b05/standard_xlarge.jpg","Polaris","{}","{Electromagnetic control,Flight,Magnetic field generation}",192,6,8599,55,226,"{Lorna Sally Dane}","{Mutant}","Polaris","{Acolytes,Defenders for a Day,Horsemen of Apocalypse,Starjammers,The Twelve,X-Factor,X-Factor (Serval Industries),X-Factor Investigations,X-Men}","http://marvel.com/characters/1771/polaris","https://en.wikipedia.org/wiki/Polaris_(comics)"
"{Polestar}","{Mark Bagley,Tom DeFalco}","Polestar is the name used by a pair of mercenaries and antagonists of Spider-Man, closely associated with the Great Game.",,,"Polestar","{}","{Costume,Flight}",0,0,104,0,0,"{Patrick Trettel,Patrick Trettel (Polestar II),Thomas Duffy,Thomas Duffy (Polestar I)}","{}","Polestar","{}",,"https://en.wikipedia.org/wiki/Polestar_(comics)"
"{Porcupine}","{David Hine,Don Heck,Jimmy Palmiotti,Justin Gray,Khari Evans,Stan Lee}","Porcupine is the name used by three fictional characters in Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/PorcupineMarvel.jpg/250px-PorcupineMarvel.jpg","Porcupine","{}","{21600.0,Body,Claws,Defensive weapons,Durability,Enhanced strength,Flight via boot jets,Right arm,Wide variety of offensive}",0,0,899,0,0,"{Alexander Gentry,Roger Gocking,William Nathaniel Bates}","{Human,Mutant}","Porcupine","{Lethal Legion,Maggia,Thunderbolts,United States Army}",,"https://en.wikipedia.org/wiki/Porcupine_(comics)"
"{Portal}","{Danny Fingeroth,Rich Buckler}","Portal (Charles Little Sky) is a fictional character, a mutant superhero in the Marvel Comics Universe.",,,"Portal","{}","{Alien weaponry,Dimensional teleportation,Manipulation}",0,0,395,0,0,"{Charles Little Sky}","{Mutant}","Portal","{A.R.M.O.R,S.H.I.E.L.D}",,"https://en.wikipedia.org/wiki/Portal_(comics)"
"{Master Scholar,Possessor,Possessor of the Runestaff,Tale-er}","{Gerry Conway,John Buscema}","The Possessor (Kamo Tharnn) is a fictional character appearing in publications from Marvel Comics.",,,"Possessor","{}","{Increase mass,Size,Telepath,Vast intelligence}",0,0,598,0,0,"{Kamo Tharnn}","{}","Possessor","{Elders of the Universe}",,"https://en.wikipedia.org/wiki/Possessor_(comics)"
"{Post}","{Andy Kubert,Scott Lobdell}","Post is a fictional character and mutant in the Marvel Comics universe.",,,"Post","{}","{A variety of other powers,Able to manipulate energy,Durability,Durability;,Genius,Superhuman strength,Teleporter}",0,0,322,0,0,"{Kevin Tremain}","{Mutant}","Post","{Brotherhood of Evil Mutants,Brotherhood of Mutants,Dark Descendants}",,"https://en.wikipedia.org/wiki/Post_(comics)"
"{Postmortem}","{Doug Wheatley,Douglas H. Wheatley,Fish Police,Steve Moncuse,Terry Kavanagh}","Postmortem is a fictional cyborg supervillain in the Marvel Universe.",,"https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Postmortem_%28comics%29.png/200px-Postmortem_%28comics%29.png","Postmortem","{}","{Knives,Superhuman strength}",0,0,251,0,0,"{}","{}","Postmortem","{Dracula}",,"https://en.wikipedia.org/wiki/Postmortem_(comics)"
"{Poundcakes}","{Mark Gruenwald,Ralph Macchio}","Poundcakes (Marian Pouncy) is a supervillainess in the Marvel Comics Universe and former member of the female villain team, the Grapplers.",,"https://upload.wikimedia.org/wikipedia/en/thumb/d/de/Poundcakes_%28Marvel_Comics%29.jpg/200px-Poundcakes_%28Marvel_Comics%29.jpg","Poundcakes","{}","{Durability,Reflexes,Speed,Superhuman strength,Wrestler}",0,0,286,0,0,"{Marian Pouncy}","{}","Poundcakes","{Femizons,Grapplers}",,"https://en.wikipedia.org/wiki/Poundcakes"
"{Powderkeg}","{Dwayne McDuffie,Mark D. Bright}","Powderkeg is a Marvel Comics supervillain who first appeared in Captain Marvel Special #1.",,,"Powderkeg","{}","{Superhuman strength}",0,0,184,0,0,"{Frank Skorina}","{}","Powderkeg","{Masters of Evil}",,"https://en.wikipedia.org/wiki/Powderkeg"
"{Power Broker}","{Jack Kirby,Roger Stern,Sal Buscema}","Power Broker is the name of two characters in Marvel Comics.",,,"Power Broker","{Red Skull}","{}",0,0,1011,0,0,"{Curtiss Jackson}","{}","Power Broker","{Corporation,Inc,Power Broker,Power Broker, Inc,The Corporation}",,"https://en.wikipedia.org/wiki/Power_Broker"
"{Iron Fist,Power Man,Power Man (Victor Alvarez)}","{Fred Van Lente,Mahmud A. Asrar,Mahmud Asrar}","Victor Alvarez is a fictional comic book superhero published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Power_man.jpg/250px-Power_man.jpg","Power Man (Victor Alvarez)","{Iron Fist}","{Superhuman strength}",0,0,3897,0,0,"{Victor Alvarez}","{Human}","Power Man","{Avengers Academy,Avengers Idea Mechanics,Heroes for Hire,Mighty Avengers,The Chosen,The Mighty Avengers,The New Avengers}",,"https://en.wikipedia.org/wiki/Power_Man_(Victor_Alvarez)"
"{Claire Debussy,Power Princess,Princess of Power}","{Don Perlin,Gary Frank,J. M. DeMatteis,J. Michael Straczynski}","Zarda, more commonly known as Power Princess, is a fictional comic book character appearing in books published by Marvel Comics.",,"https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Zarda_Ultimate_Hulk_Annual.jpg/180px-Zarda_Ultimate_Hulk_Annual.jpg","Power Princess","{Hyperion}","{Above normal intelligence,Agility,Durability,Experienced armed,Extended longevity,Flight,Life-force absorption,Reflexes,Speed,Stamina,Superhuman strength,Transference,Unarmed combatant}",0,0,3123,0,0,"{Princess Zarda,Zarda Shelton}","{Utopians}","Power Princess","{Exiles,Golden Agency,Squadron Supreme,Squadron Supreme (Supreme Power),Ultimates}",,"https://en.wikipedia.org/wiki/Power_Princess"
"{Powerhouse}","{Joe Sinnott,John Buscema,Marv Wolfman}","Powerhouse is a name used by several different fictional characters, operating in the Marvel Comics Universe.",,,"Powerhouse","{Masterblaster}","{Energy projection,Flight,Superhuman strength}",0,0,319,0,0,"{Rieg Davan,Unknown}","{Mutant,Xandarian}","Powerhouse","{Champions of Xandar}",,"https://en.wikipedia.org/wiki/Powerhouse_(comics)"
